Datetime,Open,High,Low,Close,Volume,Qav,Num_trades,Taker_base_vol,Taker_quote_vol
2023-01-26 18:00:00,22975.0,23004.9,22955.7,22996.5,2198.54,50525557.9123,17802.0,1198.462,27543337.1935
2023-01-26 18:15:00,22996.6,23086.0,22980.8,23075.4,4720.671,108786428.4409,29515.0,2552.883,58832001.7683
2023-01-26 18:30:00,23075.4,23099.1,23052.4,23070.1,3966.161,91529104.4898,27460.0,2037.681,47024443.1748
2023-01-26 18:45:00,23070.1,23072.9,23005.8,23031.6,2869.771,66100138.3555,22211.0,1359.501,31312223.0953
2023-01-26 19:00:00,23031.6,23045.6,22990.4,23004.8,2486.964,57234279.3363,19914.0,1156.47,26615319.7933
2023-01-26 19:15:00,23004.8,23052.0,22971.6,23035.5,2458.398,56596842.4091,19376.0,1230.769,28337629.0308
2023-01-26 19:30:00,23035.6,23081.0,23026.2,23060.5,2366.773,54568835.0833,17111.0,1472.145,33943762.1839
2023-01-26 19:45:00,23060.5,23083.3,23032.5,23063.4,1722.097,39708406.8615,14788.0,803.729,18534369.1712
2023-01-26 20:00:00,23063.4,23089.6,23031.6,23080.2,2408.372,55537965.5046,18306.0,1241.879,28640346.1677
2023-01-26 20:15:00,23080.1,23097.0,23056.8,23096.1,2133.721,49234013.0194,15332.0,1092.139,25200936.9213
2023-01-26 20:30:00,23096.0,23161.0,23078.8,23087.6,6079.493,140535416.2206,36682.0,2889.613,66801312.563
2023-01-26 20:45:00,23087.5,23128.3,23070.3,23105.8,2311.422,53399543.5682,17311.0,1279.075,29550334.1054
2023-01-26 21:00:00,23105.9,23111.9,22979.3,22987.5,5009.065,115368557.4773,32529.0,2382.678,54873137.1382
2023-01-26 21:15:00,22987.6,23047.0,22955.0,23037.1,3571.522,82168816.8633,24229.0,1975.73,45456553.7842
2023-01-26 21:30:00,23037.0,23073.1,23009.0,23046.9,2241.825,51672480.806,16431.0,1072.142,24712294.6616
2023-01-26 21:45:00,23046.9,23080.5,23046.8,23073.5,1483.195,34210770.2027,11752.0,795.097,18339710.4006
2023-01-26 22:00:00,23073.5,23154.0,23047.7,23078.0,4458.406,102992650.3929,26059.0,2489.027,57511218.4966
2023-01-26 22:15:00,23078.0,23103.2,23028.0,23047.4,2080.652,47965334.8209,15719.0,878.027,20239647.639
2023-01-26 22:30:00,23047.3,23047.4,23006.1,23008.6,1568.103,36109943.711,13894.0,625.93,14414228.882
2023-01-26 22:45:00,23008.7,23036.0,22982.4,22998.0,1822.52,41934238.9301,14727.0,968.782,22292324.5477
2023-01-26 23:00:00,22997.9,23025.2,22958.2,22978.1,2057.572,47306142.9125,15478.0,1044.062,24008897.4163
2023-01-26 23:15:00,22978.0,23014.0,22962.9,22993.1,2188.686,50323977.6063,15832.0,1269.213,29183697.6764
2023-01-26 23:30:00,22993.1,23014.7,22971.6,23009.9,1470.586,33817443.0979,12090.0,842.107,19366616.137
2023-01-26 23:45:00,23009.9,23026.5,22985.1,23001.9,1381.921,31794152.2384,12243.0,725.275,16686502.9261
2023-01-27 00:00:00,23001.9,23068.7,22997.5,23035.7,2930.092,67492619.9967,20868.0,1626.269,37457457.6435
2023-01-27 00:15:00,23035.6,23042.9,22924.0,22955.1,5944.024,136510145.0943,33597.0,2643.864,60713283.949
2023-01-27 00:30:00,22955.0,22984.6,22931.5,22959.3,1989.292,45677354.8775,15819.0,942.222,21636623.4942
2023-01-27 00:45:00,22959.2,22974.2,22889.8,22918.7,4539.431,104057147.026,30128.0,2046.898,46922797.9634
2023-01-27 01:00:00,22918.6,22963.2,22895.6,22948.2,2621.609,60116138.7127,19044.0,1418.435,32526192.6334
2023-01-27 01:15:00,22948.2,22958.7,22869.0,22886.4,5274.58,120806048.6497,29769.0,2319.109,53115039.0348
2023-01-27 01:30:00,22886.4,22910.3,22516.6,22659.4,29381.126,666084592.20758,144630.0,12268.629,278033844.7669
2023-01-27 01:45:00,22659.4,22697.9,22590.4,22640.0,8302.361,188045368.8869,54805.0,4209.255,95339055.4453
2023-01-27 02:00:00,22639.9,22739.7,22595.6,22726.6,6504.651,147527758.3764,40862.0,3247.204,73637753.2755
2023-01-27 02:15:00,22726.7,22766.0,22705.0,22744.4,3407.553,77495212.98,27658.0,1576.714,35858233.7901
2023-01-27 02:30:00,22744.4,22804.8,22739.0,22799.1,3692.875,84128698.2811,25277.0,1985.282,45227119.8177
2023-01-27 02:45:00,22799.1,22805.0,22756.5,22772.6,3032.591,69076732.728,18679.0,1454.492,33133650.3691
2023-01-27 03:00:00,22772.5,22830.0,22772.3,22794.5,2688.39,61308263.5494,19792.0,1471.562,33558594.8294
2023-01-27 03:15:00,22794.5,22824.3,22787.7,22805.0,1514.735,34547681.3123,12681.0,738.558,16845198.0919
2023-01-27 03:30:00,22805.0,22831.8,22780.9,22785.1,1928.311,43982481.5739,14292.0,704.734,16075322.321
2023-01-27 03:45:00,22785.1,22799.8,22750.0,22762.2,2304.276,52489839.2344,16402.0,803.002,18292819.4037
2023-01-27 04:00:00,22762.2,22787.9,22750.0,22787.8,2257.796,51404464.1146,15725.0,1313.629,29909197.2352
2023-01-27 04:15:00,22787.8,22845.9,22782.7,22831.0,2753.018,62829665.0163,19241.0,1440.956,32883373.803
2023-01-27 04:30:00,22830.9,22835.0,22801.6,22812.7,1301.255,29692677.1006,12340.0,535.305,12215145.0462
2023-01-27 04:45:00,22812.7,22817.0,22788.0,22790.1,1034.234,23581005.4145,10930.0,407.259,9285940.7985
2023-01-27 05:00:00,22790.1,22829.0,22785.7,22802.6,1603.688,36579787.9713,11794.0,916.217,20897741.2572
2023-01-27 05:15:00,22802.6,22829.2,22794.8,22826.9,1240.413,28300285.5364,9824.0,615.079,14033879.3553
2023-01-27 05:30:00,22827.0,22943.2,22826.9,22930.0,7722.165,176740633.131,41974.0,4582.671,104889330.3755
2023-01-27 05:45:00,22930.0,23098.0,22899.0,23028.6,13702.906,315178072.63563,67760.0,7664.755,176301324.83903
2023-01-27 06:00:00,23028.7,23040.8,22962.8,22992.6,4967.583,114243513.5752,30400.0,2270.442,52212993.8191
2023-01-27 06:15:00,22992.5,23035.6,22975.1,23033.1,2945.327,67749563.8184,21361.0,1609.907,37034275.5001
2023-01-27 06:30:00,23033.2,23046.7,22992.0,23000.0,2339.735,53831862.3888,17994.0,1012.383,23292886.9312
2023-01-27 06:45:00,23000.1,23005.4,22975.5,22992.5,1756.671,40386258.6232,13398.0,889.218,20444406.1431
2023-01-27 07:00:00,22992.5,23000.0,22952.1,22960.5,2067.247,47492027.6574,17012.0,796.678,18304078.9315
2023-01-27 07:15:00,22960.5,22978.5,22927.0,22978.5,2922.901,67094739.4317,21482.0,1537.315,35291298.1256
2023-01-27 07:30:00,22978.5,23037.8,22966.6,23028.1,4145.847,95367363.512,22966.0,2676.561,61576070.3846
2023-01-27 07:45:00,23028.0,23074.8,23002.3,23068.1,6075.888,140044128.6351,33643.0,3232.944,74517410.39
2023-01-27 08:00:00,23068.1,23080.0,22991.0,22994.6,3931.289,90566170.3794,23869.0,1452.126,33450352.2635
2023-01-27 08:15:00,22994.6,22995.3,22900.1,22976.9,7238.408,166195985.5604,35329.0,3202.897,73550135.5024
2023-01-27 08:30:00,22978.2,23015.0,22952.2,22995.3,2766.404,63603699.8506,18643.0,1594.928,36671012.3087
2023-01-27 08:45:00,22995.4,22995.4,22932.7,22959.8,2716.177,62366551.5956,20012.0,1135.033,26059556.0296
2023-01-27 09:00:00,22959.8,22973.5,22936.2,22972.7,1998.824,45882302.7987,16009.0,1139.588,26160298.9548
2023-01-27 09:15:00,22972.7,22976.0,22913.2,22923.5,2486.534,57042000.3227,16738.0,1152.179,26431782.4323
2023-01-27 09:30:00,22923.5,22959.6,22902.0,22949.6,2474.418,56742288.9523,17199.0,1297.591,29760214.3477
2023-01-27 09:45:00,22949.6,22964.7,22920.5,22942.7,1661.889,38129550.4003,12110.0,902.955,20718813.5587
2023-01-27 10:00:00,22942.7,22959.9,22938.6,22941.3,1025.917,23542717.3827,9785.0,524.286,12031484.0315
2023-01-27 10:15:00,22941.2,22984.9,22932.9,22963.8,1918.156,44039339.3929,13810.0,1121.599,25751671.6144
2023-01-27 10:30:00,22963.7,22980.6,22945.3,22948.2,1286.675,29544823.5105,10659.0,637.227,14633052.2995
2023-01-27 10:45:00,22948.1,22952.0,22901.0,22942.9,2793.049,64027702.8436,18748.0,1391.079,31890138.9278
2023-01-27 11:00:00,22942.9,22954.0,22914.3,22918.8,1838.004,42153738.0742,13647.0,913.35,20949128.1538
2023-01-27 11:15:00,22918.7,22957.2,22910.0,22947.9,1681.009,38553579.1412,13642.0,931.29,21359385.118
2023-01-27 11:30:00,22947.9,22959.8,22928.0,22952.3,1269.432,29128187.9112,11660.0,649.545,14905461.9168
2023-01-27 11:45:00,22952.3,22969.1,22934.0,22964.5,1758.711,40368137.7652,13167.0,996.911,22883425.0602
2023-01-27 12:00:00,22964.4,22979.8,22951.1,22974.9,1755.474,40319283.849,14552.0,822.653,18894711.2701
2023-01-27 12:15:00,22975.0,22979.9,22924.3,22932.8,2233.253,51256001.9903,14751.0,1012.991,23248887.5461
2023-01-27 12:30:00,22932.8,22949.0,22903.4,22914.8,2941.688,67417640.3803,18982.0,1239.767,28413236.7555
2023-01-27 12:45:00,22914.9,22969.9,22851.0,22926.5,7089.331,162488014.3402,38380.0,3094.08,70931757.9935
2023-01-27 13:00:00,22926.6,22963.0,22916.0,22946.8,2233.589,51242625.6099,16031.0,1249.287,28660857.032
2023-01-27 13:15:00,22946.8,22947.8,22850.0,22925.6,6234.407,142746547.3495,36580.0,2924.033,66949722.7439
2023-01-27 13:30:00,22925.6,23020.5,22864.4,22954.1,13217.323,303524221.4319,69701.0,6819.197,156612354.007
2023-01-27 13:45:00,22954.2,22962.3,22860.0,22896.3,9508.464,217654726.4066,50980.0,4513.151,103306898.8632
2023-01-27 14:00:00,22896.3,22924.6,22871.5,22898.3,3218.847,73714335.3602,23765.0,1603.608,36726323.1079
2023-01-27 14:15:00,22898.5,22910.0,22830.0,22874.5,6077.757,138950552.7855,37298.0,3016.716,68971205.6931
2023-01-27 14:30:00,22874.5,22945.8,22856.6,22922.0,5999.721,137448032.4487,37711.0,3165.21,72513058.1067
2023-01-27 14:45:00,22922.0,23048.6,22922.0,22958.4,12644.985,290745553.6554,64686.0,6663.167,153207127.8728
2023-01-27 15:00:00,22958.3,23091.6,22936.3,23086.5,12111.186,278977759.7097,63015.0,6514.436,150067390.4315
2023-01-27 15:15:00,23086.4,23128.7,23016.0,23076.9,10677.113,246288882.82781,58663.0,5368.751,123855334.93321
2023-01-27 15:30:00,23077.0,23145.3,23021.2,23116.6,8340.205,192571607.9468,46562.0,4523.373,104451429.0569
2023-01-27 15:45:00,23116.6,23135.0,22924.3,22928.8,16787.618,386049821.3765,79874.0,7774.772,178770268.5783
2023-01-27 16:00:00,22928.8,23006.6,22919.0,22983.7,5555.625,127649761.3807,34328.0,2761.892,63458209.0065
2023-01-27 16:15:00,22983.7,23130.0,22983.6,23078.5,9610.046,221751341.9349,53454.0,5142.814,118660492.6759
2023-01-27 16:30:00,23078.6,23131.9,23063.8,23117.8,5202.054,120158989.844,32379.0,2739.049,63276305.6489
2023-01-27 16:45:00,23117.9,23139.7,23085.9,23126.7,4624.294,106883485.7603,31632.0,2273.538,52554418.2853
2023-01-27 17:00:00,23126.7,23170.2,23076.9,23132.8,8278.214,191382978.1501,43695.0,4287.829,99145026.171
2023-01-27 17:15:00,23132.8,23199.0,23120.0,23120.0,8023.309,185837347.3294,47885.0,3961.587,91766989.7639
2023-01-27 17:30:00,23120.0,23169.9,23086.4,23130.6,5059.483,116967835.8187,31158.0,2604.867,60223148.9993
2023-01-27 17:45:00,23130.6,23238.9,23123.2,23197.5,10171.094,236003357.75898,54646.0,5513.097,127922497.87258
2023-01-27 18:00:00,23197.6,23248.0,23141.1,23181.1,7963.584,184591123.7437,45708.0,3979.04,92235245.9744
2023-01-27 18:15:00,23181.1,23182.2,23126.1,23157.0,3023.781,69985881.3841,22234.0,1451.355,33591247.9292
2023-01-27 18:30:00,23157.1,23189.6,23123.3,23182.4,2997.018,69411640.2256,21563.0,1416.234,32803124.4793
2023-01-27 18:45:00,23182.4,23197.5,23152.3,23173.1,2477.855,57421632.0629,19421.0,1200.145,27813479.055
2023-01-27 19:00:00,23173.2,23194.3,23150.1,23163.6,1906.504,44172438.8818,16204.0,881.089,20415090.4013
2023-01-27 19:15:00,23163.7,23187.1,23159.4,23161.0,1195.846,27708843.5577,11242.0,621.009,14390101.6624
2023-01-27 19:30:00,23161.1,23204.7,23161.0,23186.2,1673.738,38806467.9404,14607.0,986.35,22869114.3911
2023-01-27 19:45:00,23186.1,23280.2,23184.6,23246.7,6334.472,147225224.8302,39594.0,3442.448,80009547.7371
2023-01-27 20:00:00,23246.8,23500.0,23241.9,23264.5,36006.816,841524016.5662,159926.0,19584.053,457707195.6221
2023-01-27 20:15:00,23264.6,23343.7,23223.2,23325.0,10405.701,242388296.6777,59189.0,5179.964,120660910.8793
2023-01-27 20:30:00,23325.0,23333.0,23241.9,23259.0,5080.385,118261644.9103,36117.0,2346.45,54621132.2018
2023-01-27 20:45:00,23259.0,23259.0,23006.0,23104.7,26633.516,615674756.78821,129777.0,12027.789,278024013.5477
2023-01-27 21:00:00,23104.6,23149.5,23049.1,23137.9,6538.308,151091651.9482,46670.0,3412.986,78878482.3093
2023-01-27 21:15:00,23137.9,23156.8,23123.8,23145.1,2676.686,61946764.7542,21634.0,1340.372,31020986.5761
2023-01-27 21:30:00,23145.0,23191.7,23145.0,23180.0,2668.413,61839428.7657,22752.0,1562.36,36207699.6907
2023-01-27 21:45:00,23179.9,23183.5,23044.0,23077.9,5169.728,119418630.9094,36198.0,2112.546,48793359.8601
2023-01-27 22:00:00,23077.9,23094.6,22940.0,23017.9,8930.635,205473682.1225,53615.0,3910.935,89982182.6341
2023-01-27 22:15:00,23018.0,23075.7,23011.1,23071.5,3623.559,83495726.6334,24890.0,2052.87,47305722.3242
2023-01-27 22:30:00,23071.6,23080.0,22988.1,23004.1,2465.724,56813424.1247,20992.0,946.238,21807750.4417
2023-01-27 22:45:00,23004.1,23033.0,22956.4,23000.7,3446.446,79248733.4241,24643.0,1683.73,38720271.8309
2023-01-27 23:00:00,23000.7,23055.2,23000.4,23032.9,2958.108,68135753.6426,22159.0,1595.039,36739378.4308
2023-01-27 23:15:00,23032.9,23070.5,23032.9,23063.2,1798.384,41464596.9242,13891.0,1016.245,23431714.5094
2023-01-27 23:30:00,23063.3,23075.3,23050.8,23058.0,1302.412,30037331.2569,12534.0,640.14,14764091.796
2023-01-27 23:45:00,23058.1,23068.1,23035.5,23068.0,1310.141,30199284.2816,11689.0,675.222,15564365.1647
2023-01-28 00:00:00,23068.1,23094.4,23034.0,23046.2,3192.911,73639954.4517,23752.0,1606.109,37051741.8087
2023-01-28 00:15:00,23046.2,23123.6,23033.9,23116.5,2996.201,69165353.3424,20577.0,2037.337,47034246.4068
2023-01-28 00:30:00,23116.6,23185.0,23092.0,23169.0,4251.914,98382061.3617,27599.0,2400.232,55540174.2164
2023-01-28 00:45:00,23168.9,23169.9,23131.5,23145.6,2496.397,57789126.6727,18627.0,1307.016,30256482.9955
2023-01-28 01:00:00,23145.6,23164.8,23105.0,23117.1,2133.883,49368003.0724,17281.0,996.409,23053677.5272
2023-01-28 01:15:00,23117.1,23127.0,23069.5,23092.3,2470.06,57054050.4101,17933.0,1045.382,24146836.4921
2023-01-28 01:30:00,23092.3,23128.8,23065.4,23111.3,1669.827,38574964.1661,14209.0,891.454,20595675.7525
2023-01-28 01:45:00,23111.4,23121.0,23075.5,23082.2,1079.949,24944140.6722,11559.0,534.257,12339917.1538
2023-01-28 02:00:00,23082.2,23102.6,23069.1,23074.6,1565.101,36123333.8178,13179.0,788.212,18193063.6207
2023-01-28 02:15:00,23074.7,23090.9,23060.1,23071.0,1361.934,31422392.0594,12278.0,691.224,15948369.3803
2023-01-28 02:30:00,23071.0,23119.7,23068.7,23111.2,1718.061,39680463.4242,13433.0,1108.334,25598156.6586
2023-01-28 02:45:00,23111.1,23112.6,23072.0,23076.5,1101.963,25449536.4664,10294.0,410.788,9487988.3636
2023-01-28 03:00:00,23076.5,23098.4,23070.0,23070.0,1047.259,24172338.1294,9328.0,478.627,11047824.8679
2023-01-28 03:15:00,23070.1,23091.9,23070.0,23076.6,801.449,18499643.861,8239.0,438.949,10131921.0233
2023-01-28 03:30:00,23076.6,23109.2,23074.2,23108.8,887.32,20489662.722,8411.0,554.346,12800906.9341
2023-01-28 03:45:00,23108.8,23133.6,23104.0,23109.0,1832.847,42375326.5182,13857.0,1018.655,23551619.7321
2023-01-28 04:00:00,23108.9,23124.3,23096.6,23119.6,1165.358,26934715.0572,10926.0,560.416,12953314.901
2023-01-28 04:15:00,23119.5,23121.5,23086.5,23100.0,1283.02,29636862.9475,11013.0,636.123,14693896.3908
2023-01-28 04:30:00,23100.0,23100.0,23087.0,23091.8,699.02,16142152.3642,8756.0,267.079,6167523.1118
2023-01-28 04:45:00,23091.8,23091.8,23071.2,23083.9,1057.72,24411647.3126,11144.0,457.029,10548305.0364
2023-01-28 05:00:00,23083.9,23102.1,23050.1,23087.4,1789.561,41294785.1571,14841.0,829.997,19155179.0711
2023-01-28 05:15:00,23087.4,23087.4,23019.2,23057.7,3221.196,74219279.0378,23878.0,1468.337,33828706.0123
2023-01-28 05:30:00,23057.6,23058.5,23033.3,23044.3,1041.045,23989502.9598,10332.0,501.531,11557431.5899
2023-01-28 05:45:00,23044.3,23065.7,23040.2,23057.3,1107.123,25520831.2023,10660.0,593.524,13682067.3725
2023-01-28 06:00:00,23057.3,23072.6,23051.2,23051.2,1070.774,24696861.0094,10319.0,518.982,11970642.6277
2023-01-28 06:15:00,23051.2,23054.2,23000.8,23013.3,2526.198,58157684.1929,19832.0,1102.882,25389730.8145
2023-01-28 06:30:00,23013.3,23039.0,23007.1,23018.7,1229.002,28295355.4516,12169.0,594.391,13685543.684
2023-01-28 06:45:00,23018.6,23045.0,23006.0,23031.9,1957.907,45078373.2572,13385.0,896.299,20638092.0527
2023-01-28 07:00:00,23031.8,23034.4,22980.0,23000.0,2328.574,53563144.3138,16662.0,974.202,22408289.8886
2023-01-28 07:15:00,23000.0,23003.2,22950.2,22956.9,4400.935,101121273.3108,29196.0,2084.141,47890803.7221
2023-01-28 07:30:00,22956.9,22990.0,22942.9,22988.1,3416.228,78465345.5889,23370.0,1827.602,41977327.0069
2023-01-28 07:45:00,22988.0,22990.0,22972.1,22984.3,1198.736,27549421.4736,12002.0,579.414,13316058.8977
2023-01-28 08:00:00,22984.3,22998.6,22963.2,22975.7,1958.526,45004332.5066,16951.0,1040.734,23914939.0202
2023-01-28 08:15:00,22975.8,22975.8,22943.0,22961.2,1834.642,42122528.8125,15248.0,844.124,19380622.9583
2023-01-28 08:30:00,22961.2,22998.7,22955.5,22982.0,2133.637,49040293.9891,16352.0,1307.08,30042811.871
2023-01-28 08:45:00,22982.0,23011.2,22966.4,22972.8,2401.329,55209686.2369,17340.0,1164.85,26782511.0169
2023-01-28 09:00:00,22972.7,22998.1,22951.9,22953.4,2783.61,63949125.7999,18763.0,1072.752,24649296.8461
2023-01-28 09:15:00,22954.2,22996.4,22880.0,22977.5,6409.89,147085527.1041,38347.0,3039.484,69759021.6051
2023-01-28 09:30:00,22977.4,23006.1,22969.2,23002.2,2171.652,49923616.4333,15769.0,1164.49,26770322.4036
2023-01-28 09:45:00,23002.3,23011.4,22981.0,22993.0,1615.28,37149252.2271,13529.0,759.66,17471171.7208
2023-01-28 10:00:00,22993.0,23002.7,22977.0,22994.9,1282.171,29475813.145,11872.0,729.474,16770271.5056
2023-01-28 10:15:00,22994.9,23000.1,22932.0,22996.6,3962.876,91038484.2895,22959.0,2119.674,48699031.9351
2023-01-28 10:30:00,22996.7,23009.2,22981.4,22995.9,1898.2,43654093.287,13683.0,1003.714,23083319.9944
2023-01-28 10:45:00,22996.0,22996.0,22963.5,22968.9,1277.5,29350300.1425,11090.0,627.604,14418583.4126
2023-01-28 11:00:00,22968.9,22987.9,22933.8,22938.2,2723.364,62524835.7017,19467.0,1222.036,28057965.8434
2023-01-28 11:15:00,22938.2,22980.4,22932.1,22966.6,1688.696,38774535.1092,13512.0,1083.057,24866569.8304
2023-01-28 11:30:00,22966.7,22995.0,22954.5,22994.8,1448.929,33291990.3841,11465.0,936.405,21516746.242
2023-01-28 11:45:00,22994.7,22995.7,22970.3,22973.4,1060.874,24382161.9271,10116.0,413.723,9508562.2787
2023-01-28 12:00:00,22973.4,22974.4,22949.4,22966.1,1814.392,41656762.3699,15301.0,886.705,20357734.5199
2023-01-28 12:15:00,22966.2,22966.2,22911.3,22945.6,3698.119,84822718.6632,27106.0,1826.49,41894632.9054
2023-01-28 12:30:00,22945.5,22968.6,22907.5,22940.5,3392.655,77820458.0214,23271.0,1675.898,38444033.8766
2023-01-28 12:45:00,22940.5,22964.9,22937.6,22950.4,1552.308,35627668.4998,13194.0,860.765,19755516.0885
2023-01-28 13:00:00,22950.4,22953.0,22880.5,22933.2,8092.184,185423895.01,45682.0,3937.33,90227224.6244
2023-01-28 13:15:00,22933.2,22933.2,22870.8,22920.6,4796.052,109826213.8029,34786.0,2438.787,55847117.5659
2023-01-28 13:30:00,22920.6,22958.2,22918.3,22944.1,3084.051,70758568.5179,22919.0,1450.662,33281212.3402
2023-01-28 13:45:00,22944.2,22967.5,22936.4,22963.9,1743.313,40021404.0318,14925.0,855.673,19644342.0579
2023-01-28 14:00:00,22963.8,22972.8,22944.1,22950.0,1784.926,40978668.7511,15753.0,802.17,18417641.7521
2023-01-28 14:15:00,22950.0,22974.0,22946.0,22970.3,1496.769,34372351.806,13393.0,784.359,18012153.9343
2023-01-28 14:30:00,22970.2,22977.0,22959.0,22963.4,1152.367,26467058.8532,10560.0,506.418,11631409.09
2023-01-28 14:45:00,22963.3,22964.5,22939.2,22941.6,1097.281,25179264.4131,10971.0,399.542,9168141.0423
2023-01-28 15:00:00,22941.5,23038.0,22927.2,23027.9,7701.013,177033807.4451,42090.0,4753.761,109284317.3569
2023-01-28 15:15:00,23028.0,23033.7,22984.4,22987.6,4122.499,94873373.1164,27007.0,1822.233,41938731.7034
2023-01-28 15:30:00,22987.6,23032.1,22984.8,23028.9,2226.226,51223030.6145,17533.0,1351.547,31097188.4288
2023-01-28 15:45:00,23029.0,23033.5,23001.0,23004.7,1723.073,39658918.8429,13737.0,722.157,16622730.9265
2023-01-28 16:00:00,23004.6,23029.2,23000.0,23023.7,1451.749,33410288.5778,13095.0,771.507,17755941.0917
2023-01-28 16:15:00,23023.6,23050.6,23017.0,23024.3,2370.09,54592212.0753,17067.0,1255.317,28914995.4082
2023-01-28 16:30:00,23024.3,23034.7,23006.7,23022.3,1127.396,25954912.0529,11734.0,516.711,11896707.0587
2023-01-28 16:45:00,23022.3,23023.7,23000.0,23009.6,1193.167,27453412.4384,11253.0,434.591,9999865.4478
2023-01-28 17:00:00,23009.7,23024.0,22993.3,23010.3,1165.22,26808507.9734,11838.0,518.684,11934064.8825
2023-01-28 17:15:00,23010.3,23011.4,22973.8,22999.5,2070.984,47615538.9902,18001.0,1042.98,23981159.9473
2023-01-28 17:30:00,22999.4,23002.6,22968.1,22997.4,1275.265,29313464.5725,12407.0,598.687,13761989.1324
2023-01-28 17:45:00,22997.4,23022.7,22988.6,23012.8,1198.94,27584424.2889,12423.0,700.906,16126817.0706
2023-01-28 18:00:00,23012.9,23026.0,22996.7,22998.0,1136.936,26164534.9839,10702.0,516.183,11880540.9192
2023-01-28 18:15:00,22998.0,23009.9,22990.0,23002.4,609.882,14028208.3887,7685.0,302.988,6969531.2564
2023-01-28 18:30:00,23002.3,23002.4,22971.4,22977.9,1155.006,26546930.8558,10797.0,481.502,11066591.2888
2023-01-28 18:45:00,22977.8,22994.9,22977.8,22991.2,765.485,17596677.7719,8065.0,311.185,7153840.2261
2023-01-28 19:00:00,22991.2,23033.5,22985.0,23027.0,1380.249,31762745.0777,11746.0,855.668,19690253.0436
2023-01-28 19:15:00,23027.0,23037.8,23015.0,23034.5,1418.735,32672006.1513,11727.0,679.534,15649986.5409
2023-01-28 19:30:00,23034.5,23036.3,23023.7,23027.7,828.495,19079772.9192,8694.0,353.717,8146070.0646
2023-01-28 19:45:00,23027.6,23036.3,23023.3,23033.1,623.949,14370303.0479,6896.0,279.348,6433917.5479
2023-01-28 20:00:00,23033.2,23036.2,23020.0,23031.8,931.62,21452536.6083,8463.0,358.493,8255530.4675
2023-01-28 20:15:00,23031.8,23031.9,22993.9,22998.4,1009.32,23224151.9587,8709.0,324.649,7469668.4505
2023-01-28 20:30:00,22998.4,22999.6,22955.2,22992.8,2435.485,55964858.702,18414.0,1237.599,28438587.3668
2023-01-28 20:45:00,22992.9,22995.6,22949.2,22959.2,2210.473,50775064.1942,16975.0,1125.947,25864776.5166
2023-01-28 21:00:00,22959.1,22998.5,22935.1,22995.4,2923.566,67133745.4181,21632.0,1576.79,36209816.5773
2023-01-28 21:15:00,22995.4,23005.2,22978.3,22985.0,1048.643,24112586.8288,9977.0,467.475,10749463.9607
2023-01-28 21:30:00,22985.0,22999.8,22978.9,22991.6,783.737,18020847.225,8605.0,358.991,8254588.4834
2023-01-28 21:45:00,22991.6,23001.4,22980.9,22993.9,751.218,17272822.2766,8292.0,365.952,8414626.5283
2023-01-28 22:00:00,22993.9,23010.4,22973.7,23000.3,1388.941,31935095.9215,9923.0,688.699,15835873.6402
2023-01-28 22:15:00,23000.3,23009.7,22968.5,22982.9,824.76,18959489.7435,9068.0,382.108,8784076.1505
2023-01-28 22:30:00,22982.9,22998.2,22966.4,22991.5,806.752,18542207.0859,8340.0,337.914,7767158.9094
2023-01-28 22:45:00,22991.5,23003.5,22969.9,22969.9,770.442,17712311.6524,7730.0,313.474,7207387.3007
2023-01-28 23:00:00,22969.9,22985.6,22953.2,22979.2,1722.919,39571976.6273,13157.0,931.601,21396325.1603
2023-01-28 23:15:00,22979.2,22997.7,22973.0,22995.0,776.615,17851528.1363,7326.0,401.726,9234338.7321
2023-01-28 23:30:00,22995.1,22998.6,22979.0,22985.1,719.595,16543641.6076,7411.0,297.345,6836275.8653
2023-01-28 23:45:00,22985.1,23027.0,22975.7,23015.9,1297.432,29850874.258,10903.0,760.562,17499991.9993
2023-01-29 00:00:00,23016.0,23023.9,22985.4,22985.4,1611.133,37078205.7675,12994.0,580.559,13362708.9492
2023-01-29 00:15:00,22985.4,22992.7,22961.5,22991.3,1940.73,44593896.9485,15500.0,1049.041,24105196.3761
2023-01-29 00:30:00,22991.3,23128.6,22991.2,23104.9,9564.034,220788159.009,55555.0,5497.916,126892487.079
2023-01-29 00:45:00,23105.0,23141.9,23092.0,23105.1,4381.841,101302107.0525,29290.0,2133.592,49327465.974
2023-01-29 01:00:00,23105.2,23230.0,23105.1,23196.1,11305.672,262044443.4839,67634.0,6164.746,142880589.6544
2023-01-29 01:15:00,23196.1,23520.0,23173.5,23393.4,36808.775,860588091.98329,173007.0,21291.683,497711092.81779
2023-01-29 01:30:00,23393.4,23455.9,23317.1,23336.5,10837.084,253397271.9272,66670.0,5088.011,118978559.903
2023-01-29 01:45:00,23336.4,23382.1,23200.5,23232.0,10654.306,247995191.5404,62396.0,4584.718,106722317.1327
2023-01-29 02:00:00,23232.1,23278.6,23052.6,23113.2,16353.443,378511058.40201,87088.0,7536.381,174438038.4852
2023-01-29 02:15:00,23113.2,23177.0,23109.3,23139.5,7087.284,164004493.8717,41256.0,3877.872,89734976.6779
2023-01-29 02:30:00,23139.5,23171.3,23117.2,23156.4,2507.916,58054269.7334,20432.0,1238.603,28673964.1745
